seg_sites_A	seg_sites_B	seg_sites_C	pi_A	pi_B	pi_C	Fst_AB	Fst_AC	Fst_BC	PBS_A	PBS_B	PBS_C	PBSN1_A	PBSN1_B	PBSN1_C
0.00977	0.01401	0.0149	0.0006176087367040718	0.00021161650832384715	7.38479748295882e-05	0.35826947457996666	0.4605063269743124	0.5115074851690853	0.17213994859862475	0.2714468571464206	0.44498427323196327	0.09114824986723222	0.14373134279566352	0.23561955289127906
0.00515	0.00648	0.00589	0.00028537251750240545	0.00013806779933889408	0.00024764043941784486	0.44165173807544506	0.16521825733860718	0.4009310908317119	0.12548935658521804	0.4572830293879875	0.05509561774760713	0.07661750293682926	0.2791940671343226	0.033638618998871786
0.00837	0.01099	0.01128	0.0005993561230962905	0.00010233276933790204	0.00022538149189280842	0.44568233701967047	0.372137711605812	0.7434301610887796	-0.15245129736698038	0.7424686550506964	0.6178857199241243	-0.06904800256547232	0.3362777390822456	0.2798518314461405
0.00733	0.01019	0.01079	0.0005546421593218734	7.454890744604542e-05	8.507424274118762e-05	0.4618439499973594	0.43082537430963935	0.760807324767766	-0.12365559077112653	0.7432622958825306	0.687223583430812	-0.05360411270187966	0.32220068358484644	0.2979081672562474
0.01017	0.01399	0.01395	0.0006306751520337967	0.00015631605049174415	0.0001299514679863133	0.6015886949864037	0.6036752245784593	0.8661005245598586	-0.08243715115031214	1.0027075287864549	1.0079584150555843	-0.028152564907516366	0.3424279999189313	0.34422119527382794
0.00635	0.00698	0.00719	0.0005466547136653883	8.817647374448418e-05	0.00018031635989674974	0.41951336463533984	0.393945210343718	0.22333958603193732	0.3959606569773587	0.14792784375948798	0.10482422804831737	0.24016352276792208	0.08972323751542029	0.06357943759284006
0.01076	0.01406	0.01441	0.0006732512283962774	9.641247102320626e-05	0.00015973782187488897	0.4446742652999185	0.44081823661244784	0.1745354858361262	0.48883606248224926	0.09936436554788125	0.09244463807996567	0.29086216497435424	0.05912275444205663	0.05500544995733785
0.00851	0.01228	0.01251	0.0004071224600365468	0.00011230319848597898	0.00013842422360272656	0.6314158202718143	0.32835921900611126	0.7990609145399378	-0.1043178431165338	1.1024039976750104	0.5023494765918544	-0.041719867457072735	0.4408847738135323	0.2009047824841415
0.00817	0.01072	0.01119	0.0005885633349344562	0.00013626730939062927	0.00010997660212499088	0.46321947369091127	0.4994670226012271	0.7327598322994153	-0.0026798777789863726	0.6248458491292603	0.6947616712677898	-0.0011566514765900008	0.26968725204694005	0.2998633442357865
0.01067	0.01484	0.0146	0.0009131205543046407	0.00045402600654804326	0.00010139764274995754	0.32339111011669025	0.512797709816062	0.4294190307359139	0.27431877632646207	0.11634310734230957	0.44475708556508775	0.14945839665205607	0.06338776556879192	0.2423191069833708
0.00518	0.00608	0.00667	0.000358462962286396	0.00027575326278201257	0.00022091335998635205	0.2656543141348433	0.23593607873151193	0.3288823076057113	0.08953423370499503	0.21924116586111433	0.17956959302868414	0.0601569086135737	0.14730534046336083	0.12065051713287317
0.01027	0.01443	0.01491	0.000590776355685035	0.0001274158143596121	0.0001742983768351275	0.501189893544017	0.4576868780658584	0.31084836362992824	0.46757379104179775	0.2279560128000589	0.14433793756854163	0.2541344578841124	0.12389804314157565	0.07845017025946423
0.00975	0.01313	0.01418	0.00041616070022977163	0.00018789504895411362	9.838260917898728e-05	0.2988668797255261	0.3985808590558662	0.6697875630068354	-0.12224919605405571	0.477306705496227	0.6307123776784087	-0.06156261953962871	0.24036355299371298	0.3176160449250032
0.00929	0.01335	0.01403	0.000425480688463965	0.00017679341245176782	7.799040918188278e-05	0.46188591686983727	0.710930861025304	0.8111513310070595	0.09698239866992886	0.5227022922021263	1.1441069856053945	0.03509034327563225	0.1891250692484641	0.41396281613511454
0.00769	0.01068	0.01055	0.00042779979449104324	0.0002558711027111552	0.00028517733206082427	0.35362340488414556	0.20887288925722505	0.3379398845270418	0.12913534502430724	0.3072376354574393	0.10516128283902751	0.08377066153957798	0.19930639413462523	0.0682185828373928
0.00513	0.0068	0.00671	0.000351191873039015	0.00013746930372991132	0.00014440122543051822	0.26772161484740553	0.3255573617876575	0.47264994091836515	0.03278623894068039	0.2788082907932335	0.361082411431329	0.019601058718392086	0.16668388493417402	0.215870980549171
0.0103	0.01408	0.01324	0.0005838248450061326	0.00023495857800751515	0.0002484717847608754	0.34939529488887544	0.3277759656562031	0.31335404468058253	0.2255400870567762	0.20431294595541338	0.17162352252228164	0.14083258745021418	0.1275778563534617	0.10716580391337954
0.00767	0.01013	0.01043	0.0005330559550861765	8.10866295224547e-05	0.00019971703013968626	0.47621368051802265	0.4079556995337184	0.6706758027343899	0.03006633436137074	0.6166051307156893	0.49410748066780635	0.014044576821503355	0.2880283982338712	0.23080733377442933
0.00547	0.0068	0.00712	0.0005951047046069092	6.22176829037404e-05	0.0003541008940684275	0.5229427018474292	0.2622928466724488	0.7158936567327658	-0.10703982252450761	0.8471584959192164	0.4112481668658536	-0.04975433316223443	0.3937768678337596	0.19115669125775187
0.01069	0.01398	0.01374	0.0006463010238567173	9.340402746921455e-05	0.000132232124254675	0.36421741248594036	0.40148962902327223	0.6049193920573168	0.018772289653932295	0.4341263279612543	0.49453913619839207	0.009639481219449185	0.22292179922625227	0.2539434881705249
0.00462	0.00458	0.00605	0.0005171514713552787	4.705345536850531e-05	7.202262561264492e-05	0.34211781886977205	0.37035829369341733	0.5434644446013707	0.04862253311636844	0.37010688660598495	0.4139818084111175	0.02653038425801984	0.20194500962539594	0.22588490868402558
0.00724	0.00892	0.00949	0.0005339092624982651	0.0003097682317000684	9.52235270081411e-05	0.375089545879393	0.5204998288368526	0.3551176755116697	0.3832352595647802	0.0869116533525992	0.3517757681322021	0.21034660995822513	0.04770326109696967	0.19307941648190552
0.01	0.01379	0.01405	0.0007614442547630904	0.00011409208300887487	8.265924783398204e-05	0.5107766172019649	0.5056930262983061	0.22777294410997873	0.5805289852280412	0.13440709304977227	0.12406956530340962	0.3156754778074182	0.07308683011327363	0.06746557072103399
0.01006	0.01417	0.01499	0.0008670203469274681	0.0001647276865943976	0.00020707677695833975	0.4614998836892272	0.37692625811955655	0.7818759719274108	-0.21531673702373133	0.8342843034191555	0.6884071384438882	-0.0933167623672663	0.3615729606766474	0.2983508213902473
0.00985	0.01322	0.0139	0.0007230099036125606	9.599902723936381e-05	0.00012108809992417076	0.5702803518751182	0.5476109526391162	0.8547993284310674	-0.14590177116466174	0.9905240351962235	0.939114516275524	-0.05241220082186316	0.355825321633662	0.33735751272141695
0.00985	0.01443	0.01476	0.0007602393208119758	0.00011438412433948173	0.00023812812248019967	0.4822292708714565	0.4433118430969464	0.7842293092559929	-0.14478312590316744	0.8030058684655472	0.7305331836727093	-0.06061026340659243	0.3361607017470229	0.3058216101735016
0.00951	0.0127	0.01381	0.0007432663836892523	0.0005579439552181067	0.0002516950416752755	0.26575296661877823	0.40670947109099603	0.2704872674939687	0.25780118053858603	0.05110856871180325	0.26426988871610524	0.1638726908974121	0.032487433398176085	0.16798455963853104
0.00531	0.00617	0.00671	0.00035006617090964804	9.801442241989247e-05	6.876386417708568e-05	0.4719891983147573	0.5896496307559671	0.7155557379647018	0.13608225135029273	0.5025562863976374	0.7546616737294713	0.056859666287451746	0.20998464128635405	0.31532261189398103
0.0089	0.01256	0.01362	0.0004965521596886382	0.0001029063491773523	0.0004363132195781449	0.5062780661410391	0.2648507115303793	0.3089082387268798	0.32199091244736	0.38379189475235387	-0.014309225617402221	0.19036118326255458	0.22689795390911788	-0.00845962110978787
0.00814	0.01094	0.01163	0.0004283091171143051	0.00012971775610682554	0.00017334078171162522	0.5633355264904847	0.5082180533095217	0.7782407745158204	0.016073488453531404	0.8125166855114241	0.6936463700610438	0.00637271254022625	0.322141350079118	0.2750124177305924
0.00693	0.0097	0.01028	0.000543079902406974	0.00015386042726143266	8.064347384220241e-05	0.4559190092252157	0.6012830426810175	0.8628641886121874	-0.2293114315555692	0.8379685946625995	1.1488149255299245	-0.08316001909884067	0.30389014565758143	0.4166188772187336
0.00899	0.0121	0.01253	0.0004916643356997388	8.647076001619205e-05	0.0002486632398800674	0.48929299603442095	0.41523247954643927	0.6716007450188057	0.04748748630545785	0.6244717446750261	0.48905342536358454	0.021974645158161936	0.2889718127479583	0.22630752482077054
0.00714	0.00992	0.01045	0.00044565087874167515	8.698140961869443e-05	0.000139157130152817	0.4253396057229978	0.29042034474670275	0.7689157884105152	-0.2839572660587343	0.8379332973761124	0.6270397851818568	-0.1301949595737074	0.38419404895517245	0.28749896284031684
0.00826	0.01253	0.01251	0.0005425499699263635	8.268048116775153e-05	0.00013862929395772158	0.3770946608395489	0.30268512512431944	0.17755745831455663	0.31920113563263985	0.15415957966931537	0.04131707724668729	0.2107386384107094	0.10177714390987526	0.027277799575555886
0.00644	0.00825	0.0083	0.0004324538808130957	0.00011380450263161276	0.00025884035161837817	0.47713421906777587	0.38537099153869847	0.3900516658920862	0.3203929443777994	0.32803753649208234	0.1663434870935393	0.17654702460678964	0.18075944568469493	0.09166071920252063
0.01018	0.01395	0.01409	0.0006550329182819179	9.89799907413276e-05	0.00036527217784096047	0.4549355424701682	0.3174726902565108	0.32024333040840797	0.30139178768765296	0.3054594329277283	0.08056095075974445	0.1786118369894412	0.1810224188905783	0.04774230749686532
0.00861	0.01272	0.01346	0.00039347449004247393	0.0001166963640077445	0.00029778360092571157	0.6102318934672577	0.42063778905406307	0.6521006312603396	0.21609436040394814	0.7261089549323629	0.32973305638142153	0.09511461812663648	0.31959915954132867	0.1451330505933675
0.00996	0.01432	0.015	0.0007575611644845664	0.0003251286775011953	0.00035184925760918404	0.4359615270377951	0.3253952038481292	0.573266329571294	0.057332939548175754	0.5152998757904093	0.33629530720839546	0.03003410074533319	0.26994200027965026	0.17616970656794276
0.01061	0.01583	0.01534	0.000730528382133336	0.00015518582978679368	0.0001529066133869671	0.42592341118956994	0.49567758519827143	0.7122447301840787	-0.0030564762835937342	0.5580489378638253	0.6875959798146117	-0.0013629234090284839	0.2488414403477129	0.30660818861036376
0.00841	0.0107	0.01219	0.0005401980705235266	8.198878001482942e-05	7.619230942237259e-05	0.4583525552309163	0.5423248924205086	0.9175358128121341	-0.5503277478978092	1.1634677079940348	1.3319234665863786	-0.1868644807143297	0.39505692728139136	0.4522562925195441
0.00794	0.01138	0.01102	0.0004738106645368893	0.00010845570359177564	8.682118857080761e-05	0.5613931847248692	0.5517212213482173	0.4278116827162355	0.534102377487107	0.2900495269289781	0.26823758883578813	0.2552595390149065	0.1386211925955524	0.12819677679556135
0.00947	0.01272	0.01377	0.0004299207060844003	0.00011004691005572937	0.000174010736501554	0.5266955210641997	0.33723947308249724	0.6331971793777544	0.07821354016724846	0.6698028387406159	0.333128010078948	0.037581986421098855	0.3218435214227032	0.1600696289223491
0.00567	0.00642	0.0067	0.0004846747411576241	6.219915193178895e-05	0.00027452762969014865	0.5649680956097181	0.4551617569387272	0.6562243051245052	0.18591817659325027	0.6464177305637646	0.4213481535024263	0.08249522630019823	0.28682712978615954	0.18695972557002394
0.00746	0.01013	0.01034	0.0003451284426576136	5.98535603234885e-05	0.00017943415534711778	0.44042240306621494	0.27414769942559153	0.6410147714608555	-0.06174611940897967	0.6423191904723243	0.38215484699857566	-0.03145933720143461	0.32725839611359747	0.19470597196983438
0.00942	0.01371	0.01482	0.0005976062416038773	0.0002109181904700203	0.00014125909922728982	0.38506417259537423	0.5473789921337762	0.6897007042253513	0.05435975808431692	0.43187760421922716	0.7383403728095437	0.024435989458266114	0.1941391381395231	0.33190135869628745
0.00615	0.00779	0.0088	0.00031420622181095863	5.924764946181284e-05	0.00013028191023046093	0.6277698079543297	0.5815699453419025	0.31904076394318615	0.7376177615726242	0.25062505868986246	0.1336277748817904	0.34762617629020387	0.1181151476736597	0.062976401665392
0.00831	0.00966	0.00805	0.0008119223142423594	7.247923136103526e-05	3.781884236124007e-05	0.421283570423575	0.5030080539382981	0.32665272764097	0.42531503124683945	0.12162764906874535	0.27386642687721263	0.23358573370855	0.06679868229364405	0.1504091921527357
0.01107	0.01386	0.01355	0.0006189613388883322	0.00033696321283537185	0.0002720968554902554	0.3299680133335172	0.48286732788515024	0.5076982762661765	0.17561107691274558	0.2248187495307012	0.4838447413043726	0.09319824186909494	0.11931315816644278	0.2567803809413447
0.00552	0.00745	0.00743	0.00036225779280276186	4.8486127693641735e-05	4.858839002798904e-05	0.4358165382144566	0.4141178992863361	0.36514547509966194	0.3263265477562078	0.24604924576836829	0.20831015521240076	0.1832588997446001	0.13817666497727385	0.11698309595813519
0.0106	0.01433	0.01406	0.0006503076421184732	0.0002084012590260578	0.00020163947570138845	0.40050932986568655	0.4161059832582284	0.5653128414520082	0.10829098790480007	0.4033838794759674	0.4297448029001656	0.055779278206823685	0.20777778532428062	0.2213559538304149
0.01005	0.01424	0.01424	0.0007442748309554344	0.00021086238362586052	0.0002585732072933907	0.5523881121939705	0.39579139433875027	0.8223092734642792	-0.21002311014259067	1.0138518540449375	0.7138588772063091	-0.0834190502355124	0.40269167848491505	0.28353750926890753
0.00889	0.01354	0.01299	0.00035281204889011145	0.0002293873536380168	0.00021652384703753927	0.20349811649553168	0.6020083899088967	0.6394646008471977	0.06434250326113777	0.16318328164742918	0.8569818508318587	0.030867002911353233	0.07828384931267751	0.411119554631641
0.00587	0.00815	0.00894	0.00028578867091074095	0.0001905675964401131	9.497922457057007e-05	0.27799082150094206	0.454138217920773	0.6473438733628114	-0.05557746655694251	0.3812948941244846	0.6609669482161687	-0.02797498547549518	0.19192524931096347	0.33269851833179553
0.00873	0.01113	0.01233	0.0006928907264511924	0.00021130846353868463	0.00019743104892153414	0.511338472079907	0.48749628923480953	0.7372775235880078	0.023937750938886615	0.6921474501725252	0.6445095765394548	0.010140559135993741	0.29320892205874993	0.27302846835102934
0.00955	0.01341	0.01436	0.0006782552126466541	0.00020617804584817872	0.0001583804123246958	0.39492046779	0.37841982424175835	0.7153573538614666	-0.13931750727871695	0.6417128786715374	0.6148078799968069	-0.06580261351255523	0.30309460286835893	0.2903868013584796
0.01005	0.01303	0.01416	0.0006722574511937805	0.0002669554101699632	0.0005209854265591842	0.48515887292191806	0.2536841358185319	0.4477231766489171	0.18139870407528924	0.4824982129468031	0.11120765388506659	0.10219043263608198	0.2718139656979333	0.06264850854856086
0.01051	0.01464	0.01511	0.0006163752552000475	0.0005426025523961084	0.0001694217705939963	0.2660998842310585	0.5644725386958899	0.6087178504178519	0.10112670018035158	0.20825564150593612	0.7300707275417575	0.0495852058113939	0.10211347573923978	0.35797378157767423
0.01009	0.01369	0.01411	0.0006202913896358821	6.162250340278627e-05	0.00011325774205928406	0.4690990190441331	0.39122673843790706	0.8260703377173285	-0.3098075781369023	0.9429873298086363	0.8061169714406486	-0.12700692589034768	0.3865816408778044	0.33047105905676627
0.00823	0.01102	0.0132	0.0004222779932178393	0.0003050066305966112	6.968594576245604e-05	0.23697780323224432	0.5175357808015579	0.40385425289359456	0.2410232875245693	0.029444869157522202	0.4878252305299755	0.13707796962527027	0.01674627759603288	0.27744245305015136
0.00682	0.00902	0.00933	0.0003020020935444307	0.00036932878897929003	0.0003597968457051501	0.42852694758561394	0.44738281595649565	0.39546692630982117	0.3246644107763511	0.23487353846340586	0.2684253594871425	0.1776099165811301	0.12848919742649845	0.14684395370828843
0.00793	0.01041	0.01018	0.0006464181508790459	0.00012551861536419504	0.00013710961077443787	0.47715331915042625	0.4415423642434977	0.3145644472230908	0.4266713643987966	0.22179564674752456	0.15590515256525694	0.23646527749637702	0.12292123055772085	0.08640409983080284
0.00878	0.01116	0.01158	0.0005379610764531645	6.203221788262052e-05	0.00010590246046588156	0.4197332500501808	0.46149338869818646	0.8256163901286698	-0.2916374396751007	0.8359048071380808	0.9105929448811667	-0.1188000140817039	0.3405101312424066	0.37093472907696373
0.00735	0.01061	0.01025	0.0004826722105436502	6.700496959429478e-05	0.00011197701916098106	0.4053743381008911	0.3198941793256732	0.4605433647299121	0.14406860418924033	0.3757546069040365	0.2414382700913527	0.08179853231806296	0.21334402127008587	0.1370825812468008
0.00603	0.00751	0.00779	0.0005359317318981969	0.00010742854228329217	6.517880342765561e-05	0.5910186599487407	0.6156991141250466	0.4001817752849963	0.6696432975499695	0.22444244977669664	0.286686178698912	0.30706709379296887	0.10291880920612337	0.13146087184889294
0.00915	0.01378	0.01366	0.0005022143872020872	0.00013521216956220323	0.0003148491975902824	0.49461867446584673	0.3223582127669445	0.599746293891054	0.07796091749814049	0.6044811170856305	0.3111755505773647	0.039105251718493064	0.3032081586683902	0.15608587769966611
0.00928	0.01237	0.0134	0.0006518808770502546	0.0004585778617854168	0.00013948716164775618	0.1783827702714669	0.34841604131618614	0.4620423219872244	0.0024271416151884773	0.19405350802733984	0.4259218792910608	0.0014960169081983902	0.11960873122830491	0.26252540395817847
0.01014	0.01431	0.01503	0.0009269466311365528	0.00015065500979907285	0.0001901333056003175	0.4449079094307161	0.37076148042133594	0.7752058510794427	-0.22035202472207138	0.8089732747687954	0.6835969144660023	-0.09697661437775078	0.35602799387983874	0.3008500350636879
0.0101	0.01254	0.01307	0.0007149524618323554	0.00010900089823574046	0.00015754352960385692	0.44865980905181363	0.3611466726912159	0.749508766360735	-0.17042385746760813	0.7658271113742334	0.6185042431473753	-0.07697876162142615	0.34591649036524935	0.27937221585382666
0.00975	0.01401	0.01461	0.0005354639977135816	0.0001635513010563036	7.024236747776512e-05	0.22485445823493921	0.3522275695358072	0.22370558112565211	0.21784843915553576	0.036856032278798134	0.21636739271037567	0.14808823719988295	0.025053862545475616	0.1470814567146745
0.00931	0.01359	0.0149	0.0005493522283460142	0.000516427493644467	0.00044805715670703073	0.2844303172689989	0.3881804336056404	0.4059566644233642	0.1525955768979968	0.18208071756979854	0.33872228919459596	0.09118901999069877	0.1088089349109509	0.2024157857557583
0.00834	0.01076	0.01174	0.000591424273696691	6.024212131347266e-05	0.00023423741288951263	0.5406340692391555	0.48005351704110183	0.8545433301164073	-0.247969748174244	1.025877899945594	0.9019991382639998	-0.09252922632669622	0.3828035035988361	0.33657848598639467
0.01072	0.01496	0.01527	0.0006238172772041723	0.00023048356463606837	0.0001821615732232969	0.5510747206151907	0.5274975579966865	0.8869467736406104	-0.3146426784635592	1.115541499176091	1.0643550422642734	-0.1098131940520854	0.3893342623459964	0.37146971722724786
0.00986	0.0123	0.01405	0.0006355971454301828	0.00046985632827237114	0.00021393417116381648	0.395407772071565	0.5654146811008675	0.24542928861966914	0.527478879212873	-0.024277827595081403	0.3058841132374137	0.29157216556750165	-0.0134199473118915	0.16908220750452949
0.00959	0.01412	0.01376	0.0005683079143326516	0.00020650694607478418	0.0003566383100039709	0.5248218712751005	0.4067316959015432	0.2901238997165059	0.4617546183951745	0.2823109190082941	0.06035391180950367	0.25590204018061125	0.15645526273363364	0.033447828239619136
0.01014	0.01296	0.01406	0.0006811979093829329	8.22681031329727e-05	0.0004700491537165234	0.5806206332970731	0.25054898862104136	0.5683904983226147	0.1585798266914556	0.710399532212561	0.1298344986200795	0.07933696581826098	0.35541054988107973	0.06495577271057335
0.00914	0.01341	0.0135	0.0006080979432869664	0.0003458559690673235	0.00014148342671112967	0.33626854466940065	0.5637809198820564	0.3409272983896613	0.41128345054804716	-0.0014058044934824876	0.4183272339497852	0.22496573280510473	-0.0007689534739012088	0.22881857417905477
0.0096	0.01372	0.01534	0.000740880505782969	0.00045729040605529747	0.0001349081519364287	0.2945530515011713	0.4839368096904674	0.3613570934003859	0.28101997713915267	0.06790373040260161	0.38050608201908115	0.16249285101681624	0.039263652570622615	0.2200182304687289
0.00821	0.01093	0.01123	0.0005109111869948115	0.00011520342498924542	0.0001368979492748456	0.598512659407414	0.6133525877395974	0.5936431838745353	0.48114885457137524	0.43143042180102026	0.4690932260965864	0.20202141733281465	0.18114598936410195	0.19695958433004404
0.00794	0.0101	0.01178	0.00038429726946350774	7.84678721599793e-05	0.00010267943770013812	0.41354440424678274	0.4412045958916158	0.5506703956568249	0.1578158126875479	0.3758425116329479	0.424156063519004	0.08060815860164448	0.1919704513192898	0.21664774053840283
0.01089	0.01519	0.01527	0.0008907109542936682	0.0005722116226063218	0.0008055278530122228	0.2985886171735359	0.18076193404827304	0.3471110164848967	0.06384654857239902	0.290814164112128	0.13553400997783357	0.04284443341627978	0.1951517876754815	0.09095053681017637
0.00773	0.01158	0.01059	0.0007174834315335237	8.091008866880876e-05	0.0001317212903779248	0.35976143415482903	0.36298692247176545	0.33016752860072546	0.24807593307558706	0.1978384798771783	0.20288916067348178	0.15045814858951853	0.1199891139501039	0.12305235379085426
0.00791	0.01082	0.01082	0.000532734264962342	6.313478129920659e-05	0.0004968256652012463	0.6296235496791157	0.25130480595630794	0.5560906201503564	0.2352619246470432	0.7579734326315914	0.054161404187185236	0.11490783275373015	0.37021326149257244	0.026453790103882324
0.00772	0.01153	0.01087	0.0005771193227284734	4.4132326107754404e-05	0.00018001625803499462	0.6490644049827711	0.5759139859194239	0.8022645417951547	0.14207316598081587	0.905079396351206	0.7157458149457747	0.051421784872448494	0.3275833102638232	0.25905614945236544
0.00531	0.00737	0.00803	0.0003117393647113534	9.148272031590342e-05	6.761104569067065e-05	0.3704837078101724	0.3749848032938361	0.7125438556472445	-0.1569510561386651	0.619754600811935	0.6269303709501367	-0.07510576105659063	0.29657105920446847	0.3000048792159799
0.00473	0.00544	0.0051	0.00032528574362765845	8.550259906900283e-05	0.00017570024055252052	0.5066018638484195	0.4925795914527786	0.6028821291389854	0.23066606241934262	0.47577279003531253	0.4477493483948576	0.10707795276586259	0.22085943551621426	0.20785061779573663
0.00803	0.01144	0.01093	0.0005627398855695162	0.0002581400554495454	8.618313696881624e-05	0.27089258277614203	0.5679489359250924	0.7578328190195006	-0.1314906289479737	0.44742483804663846	0.9707021227944274	-0.05750395334579216	0.19566943453409497	0.42451093304845244
0.00947	0.01417	0.0142	0.0005375409699955913	0.00012236591383696943	0.00012602588400324107	0.6165979071827614	0.5977408251744729	0.9029325524811115	-0.2315097662246044	1.1901807560361817	1.1421684508298475	-0.07466035267427952	0.38382534111149796	0.3683416934975466
0.00715	0.00969	0.00938	0.00036970370917768997	8.297686157620231e-05	8.468682608960319e-05	0.5856351436800686	0.5919986675241379	0.24303330853281432	0.7495286046526912	0.13147979315819153	0.1469562340584059	0.3695964874702024	0.06483337583506041	0.07246489004246001
0.00752	0.01097	0.01078	0.0004160643335604257	0.0001637231352631963	0.0003637188143266753	0.5754861241152492	0.30108781470998214	0.5051684990177076	0.2557513917225552	0.6010591944458218	0.10247878197353094	0.13053273083653644	0.3067740805513768	0.05230405658288072
0.00949	0.012	0.01338	0.0005972529474313361	0.00014709858941117364	0.00014790386409791015	0.525829557029192	0.5178047765252091	0.3520412392761139	0.5208332155297017	0.22535522206570963	0.2085730034475185	0.2664433646961135	0.1152852810241004	0.10669997835451363
0.00719	0.00907	0.00913	0.0004851324883087608	0.00011597891991366737	0.0001671086945312797	0.43407853980768857	0.4281984559364087	0.7395586473438769	-0.10855715241638131	0.6778571257349093	0.6675204511578996	-0.04853190324466537	0.3030449464415881	0.2984238000751205
0.00958	0.01305	0.01351	0.0007384753192819351	0.0003459905870380785	0.0001408215828956663	0.5454798667747955	0.5102600455172919	0.8169581406831117	-0.09782330507596315	0.8863363738964707	0.8117040389645735	-0.03762120662273893	0.3408701416673127	0.3121677941946932
0.007	0.00959	0.01007	0.0006356106325568748	0.0001743276361172562	0.00016658809983794993	0.3230429907584585	0.45938017767372913	0.19881748686096587	0.39175999361038494	-0.0016124836653194086	0.2232789849314315	0.24281242117594762	-0.000999415635258202	0.13838807385428664
0.00812	0.01202	0.01197	0.0006205385394118422	5.9135145084037316e-05	0.00019469907929204464	0.4668944680524424	0.3417753089498841	0.40725897070941736	0.26212356012436017	0.36691231814131925	0.1560853700619832	0.1468379586932388	0.2055391579059686	0.08743684509285131
0.00757	0.01074	0.01149	0.00048036547764110414	7.708793634258744e-05	0.00021497255258842534	0.6006510400739195	0.40695949565288947	0.6067216389015948	0.2535873081761522	0.6643323498629545	0.2689052700142181	0.11596141278757573	0.3037885389638082	0.12296607129569953
0.00649	0.00829	0.00813	0.00043598451875549054	0.00010339871491267522	0.00014191491240371474	0.3598645315145852	0.2945945594059284	0.668692688882794	-0.15482544900175926	0.6009009045205479	0.5038079974330212	-0.07940241185563089	0.30817272879098523	0.2583785183008436
0.00978	0.01395	0.01433	0.0004992154322486808	8.280835097419884e-05	0.00034267798707885675	0.4223157189461257	0.33292195024151233	0.5984557289144739	0.02056926121396263	0.5281585248822567	0.38427896256873745	0.010641070564377967	0.2732315990345262	0.19879856230928428
0.00782	0.00912	0.01057	0.0006273151407157776	0.00036158230132661367	0.0005185426261627514	0.33755721426028196	0.2057559252912283	0.32530656296812827	0.1243443467292368	0.28747673926945705	0.10602011936557304	0.08192184155350782	0.18939842867190146	0.06984928264622337
0.00645	0.00874	0.00907	0.0003358047066777357	0.0003025844043102925	0.00011530640536254602	0.29637214640015164	0.5124454732936954	0.5346147749079722	0.15248452473872615	0.19902115489828665	0.5658686204062571	0.07952778168315126	0.10379880177479968	0.29512684111468845
0.01059	0.01525	0.01537	0.0007170452350381422	0.00016013485808087592	0.0006546282659069813	0.35937414028760967	0.24393268653332353	0.48485228587708656	0.030816473275337097	0.41449320139085466	0.24880839451391615	0.01819027483146506	0.24466606485783746	0.1468660296116967
0.00855	0.01133	0.01279	0.0005909269297386516	0.00013802731125017351	0.00010173160833710265	0.4500328133180279	0.5002270228934657	0.7761096254176421	-0.10255037676868695	0.7004470398823032	0.7961517062255643	-0.04283554922367484	0.29257848289658606	0.3325545617298128
0.00827	0.01097	0.01111	0.0005143700823938802	0.0002791853168770204	0.0001081199405975765	0.31607947271610026	0.47606851729455696	0.5935555543757549	0.06299994661649588	0.3169136096748935	0.5833944147899165	0.03208867255899654	0.16141818519707382	0.29714870177428554
0.00892	0.01246	0.01294	0.0005230576793965649	0.00022973234920173162	6.38794721003113e-05	0.4105797251586575	0.5526552797901861	0.5127663938823929	0.30701500934341935	0.22160080080673483	0.49741078608468664	0.15153552767469822	0.10937704431844912	0.24551049182131798
0.00929	0.01276	0.0129	0.0005305195658333339	9.430524681028034e-05	0.00015884407914051247	0.42136728212579644	0.3714273389331567	0.38462171729645256	0.2629364411612498	0.2841509002577743	0.20136720618361054	0.1503821998242796	0.16251546295406033	0.11516868222837817
0.0102	0.01434	0.01521	0.000679049949508403	0.0003621558726856038	0.0002731755221530994	0.2532127373396228	0.3172349695555572	0.3754494314096063	0.10142822474308519	0.19054669860823764	0.2801762795622776	0.06451556603150678	0.12120125485074568	0.17821204413611041
0.00592	0.00747	0.00851	0.0005121370334776727	0.00019076222543786158	8.432353200615415e-05	0.2639902336157154	0.4358520718575882	0.6994058707773644	-0.16152183165998973	0.46803372245742525	0.733960609594041	-0.07915903381643265	0.22937516794155782	0.3597012993084819
0.00778	0.01108	0.01249	0.00041929849554308066	0.0002128885417274852	0.00013207622594362924	0.1974164051718151	0.3116013649369335	0.18244691953019784	0.19593350536323523	0.02398575602964209	0.17745369205067313	0.140215613076234	0.017164892143170456	0.1269909308129755
0.00664	0.00994	0.0098	0.0003837105167189101	0.0002558027593869409	0.0002478535496292645	0.42372903924510164	0.38083247879505205	0.22212095215062105	0.3896862447292786	0.16149106619156195	0.08969316618742557	0.2374875105413739	0.09841792417166308	0.054661941596690404
0.00764	0.01081	0.01027	0.0005744001841441048	0.00032241106421176697	8.454997795165261e-05	0.35101955439682925	0.5499430744319143	0.26077160278244615	0.4642927762430092	-0.03194008346970384	0.33408842671295963	0.2628407882500152	-0.018081600975747777	0.1891308026220103
